date,session_id,player_id,position,sleep_score,readiness_score,hrv,resting_hr,fatigue_score,soreness_score,stress_score,cmj_height_cm,cmj_asymmetry_percent,vbt_mean_velocity,minutes_last_match,injury_flag
2024-07-21,SES0011,P010,CDM,8.3,3.9,60.8,59,2.8,4.1,5.5,55.0,0.9,0.789,60,0
2024-07-21,SES0011,P011,CM,7.3,5.9,55.1,64,6.3,6.2,3.8,47.6,1.7,0.581,60,0
2024-07-21,SES0011,P012,CM,7.1,7.6,62.9,70,4.8,3.7,5.0,57.8,7.2,0.767,30,1
2024-07-21,SES0011,P013,CM,7.0,5.5,61.8,54,4.9,3.8,6.8,50.2,4.4,0.628,30,0
2024-07-21,SES0011,P014,LW,6.9,4.8,69.0,61,5.1,5.6,6.4,51.5,3.4,0.643,60,0
2024-07-21,SES0011,P015,LW,6.0,6.8,64.5,59,5.3,4.1,2.8,51.9,0.0,0.614,90,0
2024-07-21,SES0011,P016,RW,8.4,4.6,59.6,63,5.0,3.5,7.3,50.6,7.5,0.671,60,0
2024-07-21,SES0011,P017,RW,7.7,4.4,66.2,67,5.0,4.8,4.3,50.0,5.1,0.571,0,0
2024-07-21,SES0011,P018,CAM,7.1,4.2,58.5,55,4.0,3.6,5.6,48.2,8.1,0.584,60,0
2024-07-21,SES0011,P019,CAM,4.2,6.7,45.1,59,6.7,7.2,4.6,47.0,3.2,0.564,30,0
2024-07-21,SES0011,P020,ST,6.0,2.9,54.1,56,6.2,4.5,3.2,47.9,1.7,0.579,90,0
2024-07-21,SES0011,P021,ST,8.5,5.1,66.2,58,4.0,2.3,5.7,48.0,5.0,0.675,30,0
2024-07-21,SES0011,P022,ST,5.4,5.7,66.5,54,5.7,4.9,5.3,51.9,4.7,0.592,30,0
2024-07-23,SES0012,P001,GK,7.6,4.3,56.3,72,4.3,2.5,4.7,52.4,3.8,0.608,60,0
2024-07-23,SES0012,P002,CB,9.2,8.0,46.0,60,4.3,3.9,5.6,55.0,5.4,0.567,0,0
2024-07-23,SES0012,P003,CB,6.8,6.6,64.7,64,4.2,4.0,6.5,48.6,1.8,0.641,0,0
2024-07-23,SES0012,P004,CB,7.9,8.9,61.6,50,1.4,1.0,4.5,52.1,2.8,0.743,90,0
2024-07-23,SES0012,P005,LB,8.3,7.2,63.7,52,3.7,3.0,3.4,46.1,3.5,0.638,0,0
2024-07-23,SES0012,P006,LB,8.1,5.0,71.6,58,3.4,1.6,3.2,50.5,3.2,0.703,90,0
2024-07-23,SES0012,P007,RB,8.9,6.6,68.2,54,1.7,1.0,3.3,50.1,2.4,0.632,60,0
2024-07-23,SES0012,P008,RB,9.3,6.7,60.3,49,3.4,2.4,4.6,48.8,8.0,0.636,60,0
2024-07-23,SES0012,P009,CDM,8.7,6.5,76.6,55,1.7,1.0,4.5,54.8,3.4,0.669,0,0
2024-07-23,SES0012,P010,CDM,10.0,7.2,69.4,53,1.0,1.0,4.2,48.1,1.2,0.616,80,0
2024-07-23,SES0012,P011,CM,7.6,6.9,57.3,56,4.0,3.2,2.7,52.3,0.5,0.67,0,0
2024-07-23,SES0012,P012,CM,8.7,5.0,58.6,55,1.1,1.3,3.4,45.5,7.3,0.797,60,0
2024-07-23,SES0012,P013,CM,8.2,7.2,56.9,68,2.0,2.0,4.4,51.9,3.2,0.686,0,0
2024-07-23,SES0012,P014,LW,9.3,6.3,73.2,49,1.6,2.5,2.6,51.5,4.1,0.723,0,0
2024-07-23,SES0012,P015,LW,9.0,6.5,68.2,51,1.0,1.1,5.0,53.1,0.0,0.645,60,0
2024-07-23,SES0012,P016,RW,8.6,6.8,94.7,52,1.0,1.0,5.4,52.5,6.3,0.662,0,0
2024-07-23,SES0012,P017,RW,8.7,8.7,60.2,63,4.0,3.3,6.5,54.5,6.5,0.645,0,0
2024-07-23,SES0012,P018,CAM,7.7,7.7,58.0,54,1.8,1.4,3.3,56.0,0.0,0.694,90,0
2024-07-23,SES0012,P019,CAM,8.9,6.8,58.7,51,2.9,2.7,5.3,53.1,2.4,0.583,0,0
2024-07-23,SES0012,P020,ST,8.2,7.4,63.9,63,5.1,4.9,4.8,48.7,6.9,0.639,0,0
2024-07-23,SES0012,P021,ST,10.0,8.2,71.3,58,1.0,1.0,2.8,57.2,5.1,0.725,0,0
2024-07-23,SES0012,P022,ST,10.0,5.1,73.0,56,2.6,2.2,5.4,43.3,2.7,0.692,0,0
2024-07-25,SES0013,P001,GK,7.2,6.3,63.5,55,3.9,2.9,6.1,52.0,2.7,0.665,30,0
2024-07-25,SES0013,P002,CB,6.7,6.2,68.3,55,3.7,2.4,8.0,49.6,0.9,0.621,60,0
2024-07-25,SES0013,P003,CB,4.9,5.6,77.8,58,5.8,5.5,6.2,48.9,0.0,0.628,0,0
2024-07-25,SES0013,P004,CB,8.9,5.3,66.6,56,2.3,1.1,5.2,56.0,5.9,0.676,90,0
2024-07-25,SES0013,P005,LB,7.8,5.2,72.9,58,3.1,2.5,2.3,54.7,3.2,0.724,90,0
2024-07-25,SES0013,P006,LB,9.2,4.5,59.2,45,1.5,1.3,6.0,57.9,4.2,0.768,0,0
2024-07-25,SES0013,P007,RB,7.2,5.5,66.7,60,4.4,3.3,3.2,50.4,7.8,0.484,60,0
2024-07-25,SES0013,P008,RB,5.4,5.6,75.9,63,5.3,3.9,1.3,52.7,1.8,0.618,80,0
2024-07-25,SES0013,P009,CDM,8.5,7.4,61.2,54,3.4,3.8,1.9,49.2,7.9,0.621,30,0
2024-07-25,SES0013,P010,CDM,7.4,6.2,35.0,61,4.8,4.8,4.5,45.1,0.0,0.525,60,0
2024-07-25,SES0013,P011,CM,6.7,4.3,61.3,66,3.8,2.1,6.6,51.2,7.0,0.669,60,0
2024-07-25,SES0013,P012,CM,5.5,7.7,49.7,56,4.3,2.8,5.1,52.4,1.1,0.6,0,0
2024-07-25,SES0013,P013,CM,6.8,6.3,79.9,58,2.5,2.6,4.5,54.6,2.1,0.701,0,0
2024-07-25,SES0013,P014,LW,6.1,6.6,64.4,56,5.6,6.2,3.2,50.2,6.8,0.653,0,0
2024-07-25,SES0013,P015,LW,5.9,5.3,45.7,67,6.3,4.0,4.8,46.5,5.3,0.662,60,1
2024-07-25,SES0013,P016,RW,4.7,6.0,52.5,59,4.8,2.5,2.7,53.5,4.6,0.651,60,0
2024-07-25,SES0013,P017,RW,7.3,5.6,60.9,62,4.4,3.4,4.3,52.6,5.0,0.48,0,0
2024-07-25,SES0013,P018,CAM,6.0,7.6,75.2,59,4.0,3.5,5.1,49.5,7.4,0.601,60,0
2024-07-25,SES0013,P019,CAM,5.6,5.7,62.2,58,4.5,4.4,8.8,52.9,3.5,0.578,80,0
2024-07-25,SES0013,P020,ST,7.0,4.9,70.5,58,4.3,3.2,4.4,56.2,3.2,0.621,0,0
2024-07-25,SES0013,P021,ST,6.8,3.4,66.4,55,3.5,2.4,5.0,55.1,8.0,0.684,90,0
2024-07-25,SES0013,P022,ST,7.1,5.7,61.1,59,5.5,2.0,7.1,46.7,3.1,0.683,30,0
2024-07-27,SES0014,P001,GK,7.4,6.2,61.3,57,3.4,2.8,3.2,49.3,0.4,0.663,80,0
2024-07-27,SES0014,P002,CB,7.9,8.3,55.8,64,5.8,4.0,5.6,53.4,0.3,0.627,90,0
2024-07-27,SES0014,P003,CB,8.0,5.4,56.4,58,6.2,5.8,4.8,49.5,2.6,0.565,0,0
2024-07-27,SES0014,P004,CB,5.2,8.0,60.3,61,8.1,6.4,4.6,49.7,1.2,0.604,80,0
2024-07-27,SES0014,P005,LB,5.0,7.9,59.5,61,4.6,2.4,6.1,50.9,7.1,0.65,80,0
2024-07-27,SES0014,P006,LB,8.6,7.9,68.3,55,4.6,1.3,5.0,51.2,0.0,0.59,0,0
2024-07-27,SES0014,P007,RB,7.3,8.7,52.5,58,5.2,4.0,3.0,44.5,3.5,0.601,60,0
2024-07-27,SES0014,P008,RB,6.3,7.4,59.9,57,5.1,2.7,3.1,49.1,8.0,0.567,80,0
2024-07-27,SES0014,P009,CDM,7.0,6.2,64.0,52,4.4,3.3,6.8,54.1,5.6,0.57,0,0
2024-07-27,SES0014,P010,CDM,10.0,4.4,72.2,56,2.7,2.1,4.3,50.2,6.7,0.675,0,0
2024-07-27,SES0014,P011,CM,8.5,5.4,70.3,60,3.8,3.3,6.6,49.2,5.8,0.659,0,0
2024-07-27,SES0014,P012,CM,4.6,6.7,57.5,66,7.0,5.1,3.9,43.7,6.9,0.575,60,0
2024-07-27,SES0014,P013,CM,6.4,7.7,73.3,63,5.0,3.4,4.5,52.8,6.0,0.643,90,0
2024-07-27,SES0014,P014,LW,6.8,5.4,71.2,54,2.9,3.1,3.3,44.9,0.0,0.735,30,0
2024-07-27,SES0014,P015,LW,6.7,8.4,71.2,58,4.1,3.7,5.3,50.9,1.0,0.588,30,0
2024-07-27,SES0014,P016,RW,6.8,6.4,77.4,52,4.0,3.2,3.1,51.0,5.0,0.642,60,0
2024-07-27,SES0014,P017,RW,8.0,5.9,52.6,59,3.7,1.6,6.5,58.9,0.7,0.632,30,0
2024-07-27,SES0014,P018,CAM,8.6,6.1,63.3,58,4.2,3.7,3.7,48.2,6.8,0.642,90,0
2024-07-27,SES0014,P019,CAM,8.7,6.2,56.6,56,3.0,1.5,2.1,54.5,3.7,0.613,0,0
2024-07-27,SES0014,P020,ST,6.3,4.8,49.5,66,7.1,8.3,5.5,46.1,0.5,0.582,30,0
2024-07-27,SES0014,P021,ST,7.5,6.0,69.3,63,5.0,4.5,3.2,51.7,1.2,0.742,0,0
2024-07-27,SES0014,P022,ST,6.0,5.1,73.1,55,4.0,3.8,5.0,55.6,0.0,0.621,80,0
2024-07-29,SES0015,P001,GK,8.4,3.5,60.5,63,5.5,5.2,2.9,50.8,6.5,0.587,0,0
2024-07-29,SES0015,P002,CB,6.7,4.4,45.3,56,6.5,5.3,5.5,48.4,7.9,0.531,60,0
2024-07-29,SES0015,P003,CB,7.3,4.5,71.0,63,5.3,3.9,3.5,52.6,4.7,0.539,60,0
2024-07-29,SES0015,P004,CB,7.2,4.3,74.9,59,5.1,4.7,5.7,43.9,4.5,0.596,60,0
2024-07-29,SES0015,P005,LB,7.2,5.6,47.4,61,5.7,2.5,5.3,48.3,5.7,0.617,0,0
2024-07-29,SES0015,P006,LB,6.6,3.9,51.9,62,6.8,6.1,4.3,48.5,0.9,0.565,30,0
2024-07-29,SES0015,P007,RB,6.0,4.2,58.6,61,7.5,5.7,2.7,49.8,3.2,0.606,0,1
2024-07-29,SES0015,P008,RB,5.9,3.8,64.1,53,5.9,3.1,2.9,45.7,4.3,0.672,60,0
2024-07-29,SES0015,P009,CDM,6.7,3.6,59.1,57,5.5,4.8,6.0,53.1,1.1,0.555,0,0
2024-07-29,SES0015,P010,CDM,6.2,5.4,62.7,58,5.3,3.1,5.6,41.0,0.6,0.558,60,0
2024-07-29,SES0015,P011,CM,6.9,4.2,64.4,56,4.0,3.9,3.9,53.3,4.6,0.643,60,0
2024-07-29,SES0015,P012,CM,4.7,4.2,72.0,61,7.1,4.5,2.2,41.0,2.5,0.487,30,0
2024-07-29,SES0015,P013,CM,6.5,4.1,47.0,62,5.6,4.8,5.8,56.2,5.0,0.587,30,0
2024-07-29,SES0015,P014,LW,8.7,5.0,67.4,61,4.5,3.9,5.0,55.0,4.0,0.591,0,0
2024-07-29,SES0015,P015,LW,7.2,2.5,59.8,66,7.1,6.2,4.8,50.4,7.2,0.524,30,0
2024-07-29,SES0015,P016,RW,7.5,2.0,74.6,53,3.5,1.4,3.6,56.2,4.4,0.674,0,0
2024-07-29,SES0015,P017,RW,6.9,2.5,49.1,63,6.7,5.3,3.5,50.5,1.8,0.582,90,0
2024-07-29,SES0015,P018,CAM,8.8,4.2,64.9,57,2.4,3.1,5.2,58.5,1.8,0.674,30,0
2024-07-29,SES0015,P019,CAM,9.5,5.2,67.4,52,4.8,2.5,4.4,47.7,6.0,0.683,90,0
2024-07-29,SES0015,P020,ST,5.7,3.3,50.4,62,6.8,5.1,3.2,51.7,5.6,0.553,0,0
2024-07-29,SES0015,P021,ST,7.3,1.7,52.9,59,4.2,3.5,2.8,54.2,3.5,0.649,30,0
2024-07-29,SES0015,P022,ST,3.9,5.4,47.4,60,8.0,7.0,6.2,48.0,1.7,0.526,30,0
2024-07-31,SES0016,P001,GK,6.1,7.9,52.2,58,5.9,6.0,3.5,51.5,4.6,0.598,0,0
2024-07-31,SES0016,P002,CB,8.4,8.0,70.8,67,4.5,2.9,3.9,56.4,1.7,0.676,0,0
2024-07-31,SES0016,P003,CB,8.5,9.4,59.8,61,4.4,3.9,4.2,53.4,0.0,0.611,60,0
2024-07-31,SES0016,P004,CB,7.7,7.7,81.4,56,2.4,1.9,4.0,50.6,3.4,0.753,60,0
2024-07-31,SES0016,P005,LB,7.1,7.8,59.8,55,4.2,3.8,2.3,53.3,1.7,0.679,0,0
2024-07-31,SES0016,P006,LB,10.0,7.2,60.3,56,2.4,1.0,6.8,56.7,4.2,0.654,30,0
2024-07-31,SES0016,P007,RB,7.9,7.8,47.4,58,4.7,3.3,4.0,52.3,5.9,0.659,0,0
2024-07-31,SES0016,P008,RB,8.0,7.6,62.4,61,3.0,4.4,3.5,51.8,6.2,0.734,60,0
2024-07-31,SES0016,P009,CDM,7.8,6.7,54.4,54,3.1,2.4,3.5,51.2,7.1,0.768,30,0
2024-07-31,SES0016,P010,CDM,7.0,6.5,54.8,57,5.0,5.5,4.2,55.3,5.7,0.582,0,0
2024-07-31,SES0016,P011,CM,8.3,4.5,55.4,55,4.3,3.5,4.0,44.0,8.0,0.598,60,0
2024-07-31,SES0016,P012,CM,6.3,7.9,52.7,59,6.0,6.0,2.7,52.4,5.9,0.589,90,0
2024-07-31,SES0016,P013,CM,6.6,6.8,62.2,58,4.5,3.0,3.5,49.4,7.4,0.707,80,0
2024-07-31,SES0016,P014,LW,9.5,7.0,71.2,54,1.9,1.3,3.2,52.8,1.2,0.723,60,0
2024-07-31,SES0016,P015,LW,6.8,6.2,56.4,60,5.9,3.5,3.7,54.2,5.4,0.576,60,0
2024-07-31,SES0016,P016,RW,9.3,7.2,55.7,46,2.0,1.0,6.8,46.8,3.0,0.666,60,0
2024-07-31,SES0016,P017,RW,7.7,9.0,63.0,60,4.4,2.5,2.1,55.3,3.4,0.612,90,0
2024-07-31,SES0016,P018,CAM,7.2,7.4,48.4,59,4.0,2.9,5.6,49.7,6.2,0.647,30,0
2024-07-31,SES0016,P019,CAM,7.9,5.9,59.9,61,3.6,1.4,3.1,53.7,3.5,0.59,0,0
2024-07-31,SES0016,P020,ST,8.4,7.0,59.3,56,4.0,3.5,2.2,50.7,1.8,0.639,90,0
2024-07-31,SES0016,P021,ST,7.1,6.3,69.1,58,4.2,3.5,1.5,50.4,5.2,0.741,30,0
2024-07-31,SES0016,P022,ST,8.5,7.9,56.4,58,3.5,2.1,3.4,43.6,6.9,0.65,30,0
2024-08-02,SES0017,P001,GK,6.4,5.3,56.8,55,4.1,3.6,4.0,48.2,3.2,0.625,90,0
2024-08-02,SES0017,P002,CB,5.5,5.9,55.6,64,4.9,4.6,3.8,51.1,4.8,0.634,30,0
2024-08-02,SES0017,P003,CB,6.7,5.0,52.6,57,3.6,2.9,3.7,50.3,3.0,0.644,60,0
2024-08-02,SES0017,P004,CB,7.9,4.8,48.6,57,4.6,4.7,6.8,48.1,0.1,0.642,90,0
2024-08-02,SES0017,P005,LB,7.2,3.5,56.0,60,5.3,3.1,5.0,55.4,2.3,0.617,60,0
2024-08-02,SES0017,P006,LB,6.4,6.0,36.8,53,7.1,4.5,4.5,47.4,5.5,0.595,80,1
2024-08-02,SES0017,P007,RB,7.5,5.9,55.1,60,6.3,5.5,5.1,47.7,6.1,0.612,80,0
2024-08-02,SES0017,P008,RB,7.5,6.4,56.5,66,8.0,5.6,7.0,47.3,5.7,0.566,60,1
2024-08-02,SES0017,P009,CDM,5.9,5.5,56.5,58,6.1,5.1,2.9,49.0,0.0,0.619,60,0
2024-08-02,SES0017,P010,CDM,7.9,5.4,68.6,55,3.5,2.8,6.1,52.4,7.3,0.637,60,0
2024-08-02,SES0017,P011,CM,4.7,5.7,54.2,61,6.4,4.8,5.0,52.6,4.8,0.673,80,0
2024-08-02,SES0017,P012,CM,5.5,3.9,61.8,65,6.9,5.3,4.7,49.2,4.6,0.524,30,0
2024-08-02,SES0017,P013,CM,6.1,6.6,58.0,61,7.3,6.5,4.3,48.0,1.7,0.557,30,0
2024-08-02,SES0017,P014,LW,6.7,4.4,57.6,62,5.3,4.5,2.1,50.0,2.6,0.576,30,0
2024-08-02,SES0017,P015,LW,7.6,5.8,59.2,63,5.8,5.1,5.9,49.9,5.7,0.525,90,0
2024-08-02,SES0017,P016,RW,6.3,5.0,40.8,61,5.1,4.5,3.5,53.3,4.1,0.588,0,1
2024-08-02,SES0017,P017,RW,4.6,6.7,50.7,61,6.7,5.2,2.8,50.4,1.5,0.548,80,0
2024-08-02,SES0017,P018,CAM,7.2,5.2,56.7,65,6.3,2.7,4.3,48.2,8.0,0.575,90,0
2024-08-02,SES0017,P019,CAM,6.4,7.3,62.2,54,3.7,2.0,7.5,50.9,5.7,0.696,0,0
2024-08-02,SES0017,P020,ST,3.7,5.8,48.1,63,7.5,4.3,2.2,47.7,4.5,0.5,30,0
2024-08-02,SES0017,P021,ST,6.0,6.4,53.3,71,7.2,5.5,5.4,45.5,4.4,0.555,0,0
2024-08-02,SES0017,P022,ST,8.1,7.6,63.6,57,3.4,1.1,5.4,54.3,2.2,0.63,80,0
2024-08-04,SES0018,P001,GK,6.5,7.3,60.9,60,4.9,5.3,4.7,52.2,4.0,0.632,30,0
2024-08-04,SES0018,P002,CB,6.8,7.3,68.5,62,4.1,4.0,1.0,46.8,4.5,0.635,60,0
2024-08-04,SES0018,P003,CB,7.6,7.8,55.8,57,4.6,2.3,4.0,53.6,4.5,0.526,60,0
2024-08-04,SES0018,P004,CB,6.0,7.6,60.8,59,5.1,3.1,3.1,52.5,4.0,0.705,30,0
2024-08-04,SES0018,P005,LB,9.3,3.7,55.2,57,3.9,4.7,3.8,51.2,1.6,0.554,90,0
2024-08-04,SES0018,P006,LB,7.7,4.9,60.8,58,6.8,5.8,3.7,43.2,4.7,0.592,30,0
2024-08-04,SES0018,P007,RB,7.3,6.6,50.3,64,5.3,2.8,3.9,47.4,3.6,0.683,0,0
2024-08-04,SES0018,P008,RB,6.6,7.0,66.0,55,4.8,3.3,7.2,47.5,4.0,0.669,0,0
2024-08-04,SES0018,P009,CDM,9.2,4.5,79.1,54,3.3,1.5,3.4,49.7,1.1,0.563,30,0
2024-08-04,SES0018,P010,CDM,6.7,3.0,69.5,62,4.0,3.3,5.0,51.6,4.6,0.648,60,0
2024-08-04,SES0018,P011,CM,7.3,7.0,61.2,60,4.9,2.8,5.9,50.3,0.8,0.556,60,0
2024-08-04,SES0018,P012,CM,4.4,5.5,60.7,61,5.7,5.8,4.7,48.4,4.0,0.635,60,0
2024-08-04,SES0018,P013,CM,6.3,7.6,57.1,56,3.9,2.7,3.8,54.4,3.9,0.633,0,0
2024-08-04,SES0018,P014,LW,7.8,6.5,78.5,53,2.8,1.6,5.5,51.2,2.9,0.644,0,0
2024-08-04,SES0018,P015,LW,8.9,6.6,83.3,58,4.8,3.1,5.9,51.4,4.2,0.611,0,0
2024-08-04,SES0018,P016,RW,5.4,6.0,56.5,57,2.9,1.1,3.4,53.7,3.2,0.731,0,0
2024-08-04,SES0018,P017,RW,8.8,7.5,52.7,62,3.9,3.1,6.7,53.4,0.0,0.708,0,0
2024-08-04,SES0018,P018,CAM,5.8,8.0,51.7,61,5.6,3.3,7.7,55.9,1.2,0.653,0,0
2024-08-04,SES0018,P019,CAM,7.5,7.6,71.7,61,3.2,1.6,2.2,47.0,6.7,0.708,30,0
2024-08-04,SES0018,P020,ST,7.7,5.6,68.8,61,2.8,1.8,5.3,50.7,2.0,0.705,60,0
2024-08-04,SES0018,P021,ST,6.9,4.9,70.5,61,3.6,2.8,3.3,44.5,1.9,0.575,30,0
2024-08-04,SES0018,P022,ST,6.5,3.8,58.3,57,2.5,2.7,2.1,52.3,4.8,0.67,0,0
2024-08-06,SES0019,P001,GK,6.9,5.3,60.8,60,3.8,2.2,2.2,49.8,6.7,0.594,90,0
2024-08-06,SES0019,P002,CB,6.5,7.5,58.4,66,3.9,1.4,5.7,47.5,6.7,0.641,90,0
2024-08-06,SES0019,P003,CB,7.9,5.3,57.2,59,4.4,3.9,3.4,54.8,9.2,0.675,30,0
2024-08-06,SES0019,P004,CB,6.8,4.3,51.4,64,4.8,4.9,4.4,55.2,7.7,0.548,0,0
2024-08-06,SES0019,P005,LB,7.9,6.3,80.6,54,3.9,4.7,6.3,50.8,3.1,0.588,0,0
2024-08-06,SES0019,P006,LB,9.2,7.6,73.6,60,2.7,2.3,3.0,51.9,4.1,0.711,0,0
2024-08-06,SES0019,P007,RB,8.5,6.3,67.6,58,3.7,3.4,3.8,48.8,5.0,0.739,60,0
2024-08-06,SES0019,P008,RB,5.2,5.7,45.5,63,5.8,4.9,5.2,53.2,8.9,0.564,60,0
2024-08-06,SES0019,P009,CDM,9.8,7.5,60.6,57,3.0,3.0,1.3,51.7,4.7,0.587,90,0
2024-08-06,SES0019,P010,CDM,7.2,4.1,55.9,55,4.8,4.0,6.4,48.3,3.2,0.617,30,0
2024-08-06,SES0019,P011,CM,9.8,7.0,55.8,66,4.8,3.7,4.1,49.9,0.0,0.648,90,0
2024-08-06,SES0019,P012,CM,6.9,5.7,53.3,62,7.4,5.1,4.5,45.9,5.2,0.625,30,0
2024-08-06,SES0019,P013,CM,6.3,6.5,61.2,59,5.9,4.7,8.7,46.3,5.5,0.595,90,0
2024-08-06,SES0019,P014,LW,7.4,4.5,51.6,61,5.0,4.7,2.6,51.9,6.6,0.531,30,0
2024-08-06,SES0019,P015,LW,5.9,4.1,52.0,63,6.7,6.5,6.5,50.9,1.7,0.545,0,0
2024-08-06,SES0019,P016,RW,6.8,8.2,48.2,65,7.1,5.6,3.6,46.3,7.1,0.634,90,0
2024-08-06,SES0019,P017,RW,6.9,6.3,62.2,57,4.7,2.6,4.3,58.8,1.9,0.685,80,0
2024-08-06,SES0019,P018,CAM,5.3,5.1,56.2,65,4.7,2.8,4.8,45.1,6.0,0.67,0,0
2024-08-06,SES0019,P019,CAM,7.0,5.3,45.8,74,6.2,5.1,4.6,49.1,4.4,0.659,80,0
2024-08-06,SES0019,P020,ST,8.5,5.9,62.2,60,4.5,3.7,4.3,49.5,5.2,0.605,0,0
2024-08-06,SES0019,P021,ST,9.3,7.3,65.6,60,2.7,3.6,4.7,63.8,4.3,0.6,90,0
2024-08-06,SES0019,P022,ST,9.6,6.9,68.8,57,2.6,1.3,5.6,54.6,4.9,0.754,30,0
2024-08-08,SES0020,P001,GK,5.1,1.8,40.3,61,6.2,4.2,5.9,46.2,10.6,0.588,45,0
2024-08-08,SES0020,P002,CB,5.6,4.5,67.9,61,5.7,5.1,5.4,52.7,6.2,0.633,90,0
2024-08-08,SES0020,P003,CB,8.0,4.0,68.1,59,5.3,4.4,4.6,52.4,3.5,0.616,90,0
2024-08-08,SES0020,P004,CB,5.9,3.8,62.6,59,4.5,4.2,4.7,46.7,4.4,0.592,90,0
2024-08-08,SES0020,P005,LB,8.6,3.9,64.2,56,4.3,3.5,4.9,52.0,8.3,0.68,90,0
2024-08-08,SES0020,P006,LB,7.5,5.3,62.3,56,5.8,6.0,4.7,53.5,6.0,0.591,60,1
2024-08-08,SES0020,P007,RB,4.8,3.7,54.2,58,5.5,5.2,3.0,43.9,7.7,0.542,90,0
2024-08-08,SES0020,P008,RB,7.3,5.9,70.6,56,4.6,4.9,6.6,51.1,0.3,0.61,60,0
2024-08-08,SES0020,P009,CDM,4.4,5.1,69.0,60,5.4,5.8,4.1,51.2,1.9,0.574,60,0
2024-08-08,SES0020,P010,CDM,6.2,5.0,60.4,62,5.4,5.2,1.4,49.0,2.9,0.648,45,0
2024-08-08,SES0020,P011,CM,7.4,3.7,64.4,59,4.5,3.4,5.3,48.4,0.0,0.601,60,0
2024-08-08,SES0020,P012,CM,5.5,5.0,68.3,61,6.6,4.6,4.2,48.4,5.3,0.65,45,0
2024-08-08,SES0020,P013,CM,7.7,3.4,71.8,56,3.9,2.3,5.0,43.0,3.5,0.634,45,0
2024-08-08,SES0020,P014,LW,5.6,4.7,58.3,61,5.3,3.6,5.7,49.2,4.5,0.653,90,0
2024-08-08,SES0020,P015,LW,4.3,5.0,55.9,62,6.9,6.4,2.6,54.4,6.3,0.55,90,0
2024-08-08,SES0020,P016,RW,6.6,5.8,55.0,60,6.3,5.6,4.4,51.7,5.5,0.578,0,0
2024-08-08,SES0020,P017,RW,5.8,3.3,53.4,67,4.5,3.7,5.6,52.0,2.1,0.651,75,0
2024-08-08,SES0020,P018,CAM,6.3,5.5,66.2,63,5.8,4.5,3.1,48.8,4.9,0.613,75,0
2024-08-08,SES0020,P019,CAM,7.6,3.7,65.2,57,5.7,4.3,5.8,45.7,3.0,0.605,90,0
2024-08-08,SES0020,P020,ST,7.2,5.1,44.0,51,4.9,5.0,4.6,47.7,3.9,0.682,90,0
2024-08-08,SES0020,P021,ST,7.2,8.2,50.3,61,5.8,6.0,4.8,46.5,6.1,0.611,45,0
2024-08-08,SES0020,P022,ST,7.5,4.4,55.9,59,4.1,2.8,4.9,51.8,5.8,0.653,0,0
2024-08-10,SES0021,P001,GK,6.3,5.0,57.0,66,7.2,5.8,3.7,41.2,0.1,0.626,60,0
2024-08-10,SES0021,P002,CB,7.2,6.5,67.9,56,4.6,2.9,3.5,51.3,4.4,0.672,30,0
2024-08-10,SES0021,P003,CB,6.6,5.5,51.9,58,6.1,4.9,5.1,51.8,3.4,0.594,60,0
2024-08-10,SES0021,P004,CB,7.0,4.1,63.5,62,6.3,4.8,5.8,50.4,5.3,0.63,80,0
2024-08-10,SES0021,P005,LB,6.8,3.5,56.5,52,4.9,5.6,4.4,51.3,4.4,0.546,0,0
2024-08-10,SES0021,P006,LB,5.0,3.5,40.9,65,6.8,5.7,7.2,50.9,5.4,0.518,0,0
2024-08-10,SES0021,P007,RB,8.2,5.6,67.3,62,5.8,5.5,4.5,52.5,1.8,0.643,30,0
2024-08-10,SES0021,P008,RB,9.1,4.9,67.9,61,3.7,3.0,7.7,49.3,7.8,0.691,30,0
2024-08-10,SES0021,P009,CDM,5.9,5.7,63.1,55,6.0,5.0,3.6,47.7,0.0,0.565,60,0
2024-08-10,SES0021,P010,CDM,5.0,3.6,41.0,61,7.7,5.4,4.1,46.0,1.7,0.632,60,0
2024-08-10,SES0021,P011,CM,7.8,4.9,62.4,64,3.8,2.1,7.1,52.7,0.0,0.581,0,0
2024-08-10,SES0021,P012,CM,5.4,6.8,54.7,66,8.6,6.7,2.1,43.6,4.6,0.523,90,0
2024-08-10,SES0021,P013,CM,6.2,4.8,61.1,67,6.6,4.8,6.7,49.8,1.8,0.591,0,0
2024-08-10,SES0021,P014,LW,5.3,5.7,62.2,67,6.0,5.5,8.2,47.5,0.0,0.618,90,0
2024-08-10,SES0021,P015,LW,5.0,5.2,52.5,66,5.3,3.0,6.6,50.9,5.5,0.651,60,0
2024-08-10,SES0021,P016,RW,6.8,5.8,54.9,51,4.4,3.3,1.2,52.4,3.3,0.495,60,0
2024-08-10,SES0021,P017,RW,8.3,4.2,59.1,59,5.6,3.0,3.6,48.1,0.2,0.543,60,0
2024-08-10,SES0021,P018,CAM,6.9,7.6,48.3,53,6.4,5.2,7.6,55.4,2.5,0.628,80,0
2024-08-10,SES0021,P019,CAM,7.5,5.0,60.1,68,6.5,5.4,5.4,41.1,5.2,0.564,0,1
