session_id,date,team_category,md_day,exercise_id,exercise_name,exercise_type,objective_primary,weather,temp_c,team_fatigue_score,readiness_score,avg_total_distance_m,avg_distance_per_min,avg_hsr_m,avg_sprint_distance_m,avg_percent_max_speed,avg_accelerations,avg_decelerations,avg_player_load,avg_metabolic_power,avg_hr_mean,avg_hr_max,rpe_mean
SES0110,2025-02-04,B_Team,MD3,EX017,Accel_Sprint_15m_x6,sprint_drill,acceleration_development,Light_Rain,11.7,3.4,5.7,121.82,101.71,11.55,6.88,80.7,15,9,68.17,16.16,83,95,6.8
SES0110,2025-02-04,B_Team,MD3,EX030,Transition_6v6_40x35_Wide,transition_game,mixed_conditioning,Light_Rain,11.7,3.4,5.7,885.79,102.09,97.37,53.66,73.06,15,18,101.89,11.44,94,100,8.2
SES0111,2025-02-06,First_Team,MD3,EX012,LargeGame_10v10_70x50_Open,large_sided_game,aerobic_conditioning,Light_Rain,14.7,4.9,7.8,921.65,85.49,122.47,71.71,73.09,17,15,114.36,8.87,87,100,7.4
SES0111,2025-02-06,First_Team,MD3,EX036,Accel_Change_Direction_15m,sprint_drill,acceleration_development,Light_Rain,14.7,4.9,7.8,137.82,109.93,11.08,4.07,61.73,18,19,70.29,18.65,86,99,6.3
SES0111,2025-02-06,First_Team,MD3,EX037,Possession_4v4_2Neutral_25x20,possession_game,aerobic_conditioning,Light_Rain,14.7,4.9,7.8,632.93,68.89,30.07,12.0,55.86,18,12,82.08,8.47,80,94,7.8
SES0111,2025-02-06,First_Team,MD3,EX003,SSG_5v5_30x25_Possession,small_sided_game,aerobic_conditioning,Light_Rain,14.7,4.9,7.8,790.04,104.35,71.55,23.85,69.16,23,24,113.68,12.94,90,100,8.2
SES0111,2025-02-06,First_Team,MD3,EX010,LargeGame_8v8_60x40_Possession,large_sided_game,aerobic_conditioning,Light_Rain,14.7,4.9,7.8,857.2,92.29,117.44,72.53,75.14,14,16,117.12,11.24,91,100,7.4
SES0112,2025-02-08,B_Team,MD4,EX021,PressingGame_5v5_30x25_High,pressing_drill,high_intensity_conditioning,Cloudy,11.9,3.4,5.3,767.54,109.91,62.21,28.91,74.79,37,28,129.6,13.55,99,100,9.0
SES0112,2025-02-08,B_Team,MD4,EX038,PressingTrap_6v4_35x25,pressing_drill,high_intensity_conditioning,Cloudy,11.9,3.4,5.3,665.46,101.05,73.03,27.64,64.1,39,30,131.35,14.55,100,100,10.0
SES0112,2025-02-08,B_Team,MD4,EX005,SSG_6v6_35x30_Pressing,small_sided_game,high_intensity_conditioning,Cloudy,11.9,3.4,5.3,728.07,122.05,87.83,32.62,86.71,24,26,116.08,15.18,100,100,10.0
SES0112,2025-02-08,B_Team,MD4,EX022,PressingGame_6v6_35x30_Mid,pressing_drill,high_intensity_conditioning,Cloudy,11.9,3.4,5.3,648.97,101.27,59.73,25.73,78.65,36,38,109.57,14.11,100,100,9.7
SES0112,2025-02-08,B_Team,MD4,EX001,SSG_3v3_20x15_Pressing,small_sided_game,high_intensity_conditioning,Cloudy,11.9,3.4,5.3,770.97,113.42,47.74,11.62,64.13,32,30,109.75,13.5,100,100,10.0
SES0112,2025-02-08,B_Team,MD4,EX004,SSG_5v5_30x25_Transition,small_sided_game,mixed_conditioning,Cloudy,11.9,3.4,5.3,733.24,111.16,105.71,24.41,69.91,28,18,114.87,16.19,96,100,7.8
SES0113,2025-02-10,Academy_U18,MD1,EX024,Activation_Positional_10v0,activation_drill,activation,Clear,27.7,4.4,8.3,517.45,35.92,8.71,0.0,15.01,3,3,19.09,3.09,50,55,1.7
SES0113,2025-02-10,Academy_U18,MD1,EX006,Rondo_4v2_10x10,rondo,technical_conditioning,Clear,27.7,4.4,8.3,214.27,33.55,2.81,0.0,19.58,7,4,20.03,3.45,50,56,2.4
SES0113,2025-02-10,Academy_U18,MD1,EX007,Rondo_6v2_15x15,rondo,technical_conditioning,Clear,27.7,4.4,8.3,170.03,34.66,3.08,0.0,19.49,5,4,19.38,3.71,50,55,2.6
SES0113,2025-02-10,Academy_U18,MD1,EX031,Shadow_Play_11v0_Shape,activation_drill,activation,Clear,27.7,4.4,8.3,424.57,33.49,6.17,0.0,17.94,4,4,19.37,3.21,50,55,1.8
SES0114,2025-02-12,B_Team,MD4,EX022,PressingGame_6v6_35x30_Mid,pressing_drill,high_intensity_conditioning,Cloudy,20.4,3.9,4.3,689.92,105.3,51.95,28.47,73.51,34,28,112.98,15.9,100,100,9.9
SES0114,2025-02-12,B_Team,MD4,EX021,PressingGame_5v5_30x25_High,pressing_drill,high_intensity_conditioning,Cloudy,20.4,3.9,4.3,619.04,122.18,75.34,21.31,68.71,24,27,107.97,14.55,100,100,9.2
SES0114,2025-02-12,B_Team,MD4,EX002,SSG_4v4_25x20_Transition,small_sided_game,mixed_conditioning,Cloudy,20.4,3.9,4.3,842.87,119.43,54.95,28.2,68.65,28,25,106.9,12.76,98,100,9.3
SES0114,2025-02-12,B_Team,MD4,EX034,Hybrid_8v8_55x40_Pressing,large_sided_game,high_intensity_conditioning,Cloudy,20.4,3.9,4.3,831.35,113.15,82.84,46.69,71.24,24,22,139.27,13.05,100,100,8.0
SES0114,2025-02-12,B_Team,MD4,EX001,SSG_3v3_20x15_Pressing,small_sided_game,high_intensity_conditioning,Cloudy,20.4,3.9,4.3,703.25,120.0,38.28,13.01,63.39,30,32,103.61,13.28,100,100,7.0
SES0114,2025-02-12,B_Team,MD4,EX038,PressingTrap_6v4_35x25,pressing_drill,high_intensity_conditioning,Cloudy,20.4,3.9,4.3,558.0,115.33,72.54,19.68,70.36,36,35,101.31,13.38,100,100,10.0
SES0115,2025-02-14,First_Team,MD4,EX005,SSG_6v6_35x30_Pressing,small_sided_game,high_intensity_conditioning,Overcast,12.1,3.8,4.8,908.27,116.84,65.81,33.44,78.38,22,24,125.22,14.98,100,100,10.0
SES0115,2025-02-14,First_Team,MD4,EX034,Hybrid_8v8_55x40_Pressing,large_sided_game,high_intensity_conditioning,Overcast,12.1,3.8,4.8,764.68,109.96,79.66,61.08,77.64,32,27,117.17,15.5,100,100,8.6
SES0115,2025-02-14,First_Team,MD4,EX038,PressingTrap_6v4_35x25,pressing_drill,high_intensity_conditioning,Overcast,12.1,3.8,4.8,654.08,112.46,57.5,29.47,72.52,24,34,118.37,14.41,100,100,10.0
SES0115,2025-02-14,First_Team,MD4,EX022,PressingGame_6v6_35x30_Mid,pressing_drill,high_intensity_conditioning,Overcast,12.1,3.8,4.8,689.74,108.68,63.41,23.27,68.44,37,34,136.77,15.95,100,100,8.6
SES0115,2025-02-14,First_Team,MD4,EX001,SSG_3v3_20x15_Pressing,small_sided_game,high_intensity_conditioning,Overcast,12.1,3.8,4.8,764.02,111.77,39.74,12.12,56.47,26,30,110.89,12.94,96,100,9.6
SES0115,2025-02-14,First_Team,MD4,EX002,SSG_4v4_25x20_Transition,small_sided_game,mixed_conditioning,Overcast,12.1,3.8,4.8,854.27,115.83,87.59,30.83,72.0,25,19,114.96,14.9,100,100,8.8
SES0116,2025-02-16,U23,MD2,EX018,Transition_Sprint_40m,sprint_drill,speed_development,Light_Rain,12.4,5.8,5.8,332.64,174.9,114.89,101.51,84.9,8,7,61.32,15.06,78,91,8.0
SES0116,2025-02-16,U23,MD2,EX019,Finishing_4v3_25x20,finishing_drill,mixed_conditioning,Light_Rain,12.4,5.8,5.8,378.05,61.96,34.51,12.22,59.89,16,14,54.26,10.74,76,91,6.0
SES0116,2025-02-16,U23,MD2,EX015,Flying_Sprint_20m,sprint_drill,speed_development,Light_Rain,12.4,5.8,5.8,175.37,130.98,55.41,50.23,97.41,4,3,52.67,13.71,74,83,7.3
SES0116,2025-02-16,U23,MD2,EX035,Speed_Endurance_60m_x4,sprint_drill,speed_endurance,Light_Rain,12.4,5.8,5.8,420.88,152.99,193.31,223.64,80.65,5,5,86.99,11.15,84,94,8.9
SES0116,2025-02-16,U23,MD2,EX014,Flying_Sprint_30m,sprint_drill,speed_development,Light_Rain,12.4,5.8,5.8,237.21,153.82,84.37,80.92,93.34,5,4,60.78,10.8,79,90,6.6
SES0116,2025-02-16,U23,MD2,EX020,Finishing_5v4_30x25,finishing_drill,mixed_conditioning,Light_Rain,12.4,5.8,5.8,376.4,57.1,35.07,21.13,58.78,16,12,64.16,9.22,74,86,6.0
SES0117,2025-02-18,Academy_U18,MD3,EX012,LargeGame_10v10_70x50_Open,large_sided_game,aerobic_conditioning,Light_Rain,8.5,5.4,3.9,899.21,83.31,138.06,51.95,69.31,14,18,115.19,9.74,87,94,7.7
SES0117,2025-02-18,Academy_U18,MD3,EX029,Transition_5v5_35x30_Counter,transition_game,mixed_conditioning,Light_Rain,8.5,5.4,3.9,631.65,87.42,73.52,36.62,77.85,19,24,99.39,11.3,88,92,8.5
SES0117,2025-02-18,Academy_U18,MD3,EX003,SSG_5v5_30x25_Possession,small_sided_game,aerobic_conditioning,Light_Rain,8.5,5.4,3.9,530.94,95.23,56.75,20.04,64.35,23,22,102.22,11.2,89,96,8.6
SES0117,2025-02-18,Academy_U18,MD3,EX011,LargeGame_9v9_65x45_Transition,large_sided_game,aerobic_conditioning,Light_Rain,8.5,5.4,3.9,965.69,90.45,96.46,53.89,69.82,15,16,116.63,10.49,83,94,7.1
SES0117,2025-02-18,Academy_U18,MD3,EX010,LargeGame_8v8_60x40_Possession,large_sided_game,aerobic_conditioning,Light_Rain,8.5,5.4,3.9,827.41,79.17,99.58,64.73,69.16,16,16,114.91,9.62,87,96,6.7
SES0118,2025-02-20,First_Team,MD2,EX014,Flying_Sprint_30m,sprint_drill,speed_development,Light_Rain,11.3,3.7,7.4,221.48,124.83,76.32,68.39,88.68,4,6,62.76,15.03,86,97,7.1
SES0118,2025-02-20,First_Team,MD2,EX020,Finishing_5v4_30x25,finishing_drill,mixed_conditioning,Light_Rain,11.3,3.7,7.4,341.8,71.43,39.67,17.56,69.88,17,16,69.83,10.15,71,90,7.2
SES0118,2025-02-20,First_Team,MD2,EX015,Flying_Sprint_20m,sprint_drill,speed_development,Light_Rain,11.3,3.7,7.4,183.33,131.36,50.63,82.59,100.0,4,4,46.73,15.56,81,93,6.6
SES0118,2025-02-20,First_Team,MD2,EX018,Transition_Sprint_40m,sprint_drill,speed_development,Light_Rain,11.3,3.7,7.4,437.37,160.54,75.18,101.89,78.8,6,6,65.92,12.33,84,92,7.3
SES0118,2025-02-20,First_Team,MD2,EX035,Speed_Endurance_60m_x4,sprint_drill,speed_endurance,Light_Rain,11.3,3.7,7.4,534.01,149.67,171.34,230.19,74.23,4,6,92.46,14.4,87,98,8.2
SES0119,2025-02-22,B_Team,MD_plus1,EX026,Recovery_Walk_Jog_Circuit,recovery_drill,recovery,Clear,25.0,7.8,5.0,363.99,26.89,3.04,0.0,15.0,2,2,12.03,2.23,50,55,1.6
SES0119,2025-02-22,B_Team,MD_plus1,EX025,Recovery_Game_5v5_40x35,recovery_drill,recovery,Clear,25.0,7.8,5.0,481.55,32.79,8.57,0.0,17.56,4,3,21.59,3.11,50,55,1.6
SES0120,2025-02-24,Academy_U18,MD3,EX012,LargeGame_10v10_70x50_Open,large_sided_game,aerobic_conditioning,Overcast,11.5,5.7,5.4,990.05,87.77,108.89,74.79,80.1,19,15,123.06,9.88,81,88,8.9
SES0120,2025-02-24,Academy_U18,MD3,EX037,Possession_4v4_2Neutral_25x20,possession_game,aerobic_conditioning,Overcast,11.5,5.7,5.4,516.6,68.64,26.66,9.05,51.77,15,17,63.12,8.55,74,88,6.7
SES0120,2025-02-24,Academy_U18,MD3,EX004,SSG_5v5_30x25_Transition,small_sided_game,mixed_conditioning,Overcast,11.5,5.7,5.4,586.88,91.29,66.18,23.25,74.11,27,18,106.39,12.74,86,92,7.9
SES0120,2025-02-24,Academy_U18,MD3,EX027,Possession_6v6_40x30_Neutral,possession_game,aerobic_conditioning,Overcast,11.5,5.7,5.4,551.44,67.14,32.45,7.17,49.3,19,17,64.58,9.85,75,90,6.4
SES0121,2025-02-26,B_Team,MD_plus1,EX033,SSG_4v4_20x15_Regen,small_sided_game,recovery,Clear,21.9,6.9,2.3,421.3,35.39,9.08,0.0,17.6,4,3,18.17,2.95,50,55,1.7
SES0121,2025-02-26,B_Team,MD_plus1,EX026,Recovery_Walk_Jog_Circuit,recovery_drill,recovery,Clear,21.9,6.9,2.3,394.33,23.05,2.73,0.0,15.0,2,2,16.46,2.44,50,55,1.6
SES0121,2025-02-26,B_Team,MD_plus1,EX025,Recovery_Game_5v5_40x35,recovery_drill,recovery,Clear,21.9,6.9,2.3,423.14,29.11,6.97,0.0,17.79,3,3,17.81,2.91,50,55,1.7
SES0122,2025-02-28,First_Team,MD1,EX019,Finishing_4v3_25x20,finishing_drill,mixed_conditioning,Light_Rain,11.5,1.9,7.2,281.35,49.52,25.73,11.22,41.82,14,10,46.24,7.75,65,63,4.9
SES0122,2025-02-28,First_Team,MD1,EX024,Activation_Positional_10v0,activation_drill,activation,Light_Rain,11.5,1.9,7.2,469.89,32.42,6.45,0.0,17.88,3,4,20.16,3.34,50,55,1.8
SES0122,2025-02-28,First_Team,MD1,EX006,Rondo_4v2_10x10,rondo,technical_conditioning,Light_Rain,11.5,1.9,7.2,179.71,32.85,2.52,0.0,17.53,7,5,23.51,3.89,50,55,3.2
SES0122,2025-02-28,First_Team,MD1,EX007,Rondo_6v2_15x15,rondo,technical_conditioning,Light_Rain,11.5,1.9,7.2,232.37,33.62,2.97,0.0,20.59,5,4,19.23,3.59,50,56,2.2
SES0123,2025-03-02,First_Team,MD2,EX028,Possession_8v8_50x35_Neutral,possession_game,aerobic_conditioning,Clear,20.8,3.7,7.0,707.8,75.2,68.26,36.35,59.32,13,11,77.91,10.07,83,92,5.5
SES0123,2025-03-02,First_Team,MD2,EX035,Speed_Endurance_60m_x4,sprint_drill,speed_endurance,Clear,20.8,3.7,7.0,539.92,137.17,199.37,203.72,87.16,5,7,78.17,11.64,82,90,8.4
SES0123,2025-03-02,First_Team,MD2,EX018,Transition_Sprint_40m,sprint_drill,speed_development,Clear,20.8,3.7,7.0,400.35,204.33,99.73,127.57,87.79,7,7,71.95,13.85,80,93,7.3
SES0123,2025-03-02,First_Team,MD2,EX012,LargeGame_10v10_70x50_Open,large_sided_game,aerobic_conditioning,Clear,20.8,3.7,7.0,951.39,81.94,107.45,77.09,75.79,18,15,111.01,11.16,87,86,6.4
SES0124,2025-03-04,B_Team,MD1,EX006,Rondo_4v2_10x10,rondo,technical_conditioning,Light_Rain,9.5,4.8,6.7,172.66,31.4,2.23,0.0,19.44,6,5,22.46,3.74,50,55,2.4
SES0124,2025-03-04,B_Team,MD1,EX023,Activation_Passing_8v0,activation_drill,activation,Light_Rain,9.5,4.8,6.7,282.42,25.44,1.39,0.0,15.0,2,3,13.64,2.94,50,55,1.6
SES0124,2025-03-04,B_Team,MD1,EX007,Rondo_6v2_15x15,rondo,technical_conditioning,Light_Rain,9.5,4.8,6.7,218.21,35.97,2.89,0.0,20.48,6,5,21.53,3.47,50,56,2.4
SES0125,2025-03-06,U23,MD4,EX005,SSG_6v6_35x30_Pressing,small_sided_game,high_intensity_conditioning,Overcast,8.5,6.0,4.5,795.25,122.29,77.75,29.73,68.65,21,24,100.91,12.8,100,100,10.0
SES0125,2025-03-06,U23,MD4,EX004,SSG_5v5_30x25_Transition,small_sided_game,mixed_conditioning,Overcast,8.5,6.0,4.5,880.27,100.81,64.02,17.96,70.17,27,22,117.45,11.74,100,100,8.8
SES0125,2025-03-06,U23,MD4,EX034,Hybrid_8v8_55x40_Pressing,large_sided_game,high_intensity_conditioning,Overcast,8.5,6.0,4.5,831.23,94.94,80.74,58.87,78.87,31,26,128.32,11.72,99,100,10.0
SES0125,2025-03-06,U23,MD4,EX003,SSG_5v5_30x25_Possession,small_sided_game,aerobic_conditioning,Overcast,8.5,6.0,4.5,841.95,125.45,79.79,25.1,74.15,26,20,109.79,13.15,100,100,9.9
SES0125,2025-03-06,U23,MD4,EX001,SSG_3v3_20x15_Pressing,small_sided_game,high_intensity_conditioning,Overcast,8.5,6.0,4.5,643.09,102.4,52.79,12.65,70.64,35,37,112.42,12.86,100,100,8.4
SES0126,2025-03-08,Academy_U18,MD3,EX017,Accel_Sprint_15m_x6,sprint_drill,acceleration_development,Clear,25.2,4.3,5.1,124.85,89.2,12.42,9.36,67.88,15,8,65.28,17.33,76,100,7.2
SES0126,2025-03-08,Academy_U18,MD3,EX030,Transition_6v6_40x35_Wide,transition_game,mixed_conditioning,Clear,25.2,4.3,5.1,738.26,89.86,99.6,65.44,76.51,18,19,107.54,9.73,87,91,8.4
SES0126,2025-03-08,Academy_U18,MD3,EX011,LargeGame_9v9_65x45_Transition,large_sided_game,aerobic_conditioning,Clear,25.2,4.3,5.1,843.37,93.55,133.84,52.3,78.7,16,19,109.74,10.06,88,94,7.1
SES0127,2025-03-10,Academy_U18,MD3,EX017,Accel_Sprint_15m_x6,sprint_drill,acceleration_development,Clear,25.2,4.5,5.4,102.03,103.11,13.43,8.49,75.51,12,10,62.54,16.6,80,95,6.7
SES0127,2025-03-10,Academy_U18,MD3,EX037,Possession_4v4_2Neutral_25x20,possession_game,aerobic_conditioning,Clear,25.2,4.5,5.4,535.07,67.42,36.74,3.99,54.8,19,13,73.85,9.62,83,85,7.6
SES0127,2025-03-10,Academy_U18,MD3,EX003,SSG_5v5_30x25_Possession,small_sided_game,aerobic_conditioning,Clear,25.2,4.5,5.4,672.79,107.9,73.86,22.13,69.57,22,15,112.57,11.39,86,97,8.2
SES0127,2025-03-10,Academy_U18,MD3,EX030,Transition_6v6_40x35_Wide,transition_game,mixed_conditioning,Clear,25.2,4.5,5.4,798.86,103.69,83.64,58.97,75.65,23,17,120.84,11.57,86,97,8.0
SES0128,2025-03-12,First_Team,MD4,EX038,PressingTrap_6v4_35x25,pressing_drill,high_intensity_conditioning,Light_Rain,11.9,4.6,8.1,768.38,107.14,62.01,21.16,75.61,34,36,116.32,15.01,100,100,10.0
SES0128,2025-03-12,First_Team,MD4,EX034,Hybrid_8v8_55x40_Pressing,large_sided_game,high_intensity_conditioning,Light_Rain,11.9,4.6,8.1,863.15,94.51,103.99,54.15,80.99,32,29,137.25,14.88,100,100,8.2
SES0128,2025-03-12,First_Team,MD4,EX001,SSG_3v3_20x15_Pressing,small_sided_game,high_intensity_conditioning,Light_Rain,11.9,4.6,8.1,751.42,120.24,53.33,10.35,62.16,34,32,127.26,12.37,100,100,9.2
SES0128,2025-03-12,First_Team,MD4,EX005,SSG_6v6_35x30_Pressing,small_sided_game,high_intensity_conditioning,Light_Rain,11.9,4.6,8.1,740.5,116.28,77.95,32.62,75.04,31,21,103.04,15.37,95,100,10.0
SES0129,2025-03-14,Academy_U18,MD4,EX022,PressingGame_6v6_35x30_Mid,pressing_drill,high_intensity_conditioning,Cloudy,14.0,4.0,5.2,671.52,112.91,69.9,19.39,79.41,36,35,115.99,16.04,100,100,8.6
SES0129,2025-03-14,Academy_U18,MD4,EX002,SSG_4v4_25x20_Transition,small_sided_game,mixed_conditioning,Cloudy,14.0,4.0,5.2,741.13,121.91,70.91,25.11,72.68,28,22,115.22,13.74,93,100,9.4
SES0129,2025-03-14,Academy_U18,MD4,EX005,SSG_6v6_35x30_Pressing,small_sided_game,high_intensity_conditioning,Cloudy,14.0,4.0,5.2,760.17,124.91,85.84,32.42,83.86,25,25,110.87,16.42,100,100,9.4
SES0129,2025-03-14,Academy_U18,MD4,EX003,SSG_5v5_30x25_Possession,small_sided_game,aerobic_conditioning,Cloudy,14.0,4.0,5.2,913.78,115.11,68.65,33.14,75.96,26,21,100.33,13.98,100,100,10.0
SES0129,2025-03-14,Academy_U18,MD4,EX034,Hybrid_8v8_55x40_Pressing,large_sided_game,high_intensity_conditioning,Cloudy,14.0,4.0,5.2,806.17,99.11,97.93,51.65,82.75,25,30,150.77,13.91,100,100,10.0
SES0130,2025-03-16,U23,MD4,EX005,SSG_6v6_35x30_Pressing,small_sided_game,high_intensity_conditioning,Overcast,15.7,5.0,7.5,608.69,113.13,70.25,24.98,77.56,25,21,108.42,13.18,100,100,8.8
SES0130,2025-03-16,U23,MD4,EX002,SSG_4v4_25x20_Transition,small_sided_game,mixed_conditioning,Overcast,15.7,5.0,7.5,795.07,121.26,81.91,15.19,81.71,31,21,109.24,13.47,100,100,7.4
SES0130,2025-03-16,U23,MD4,EX034,Hybrid_8v8_55x40_Pressing,large_sided_game,high_intensity_conditioning,Overcast,15.7,5.0,7.5,788.34,120.72,87.6,63.91,82.26,22,28,131.42,13.7,100,100,10.0
SES0130,2025-03-16,U23,MD4,EX003,SSG_5v5_30x25_Possession,small_sided_game,aerobic_conditioning,Overcast,15.7,5.0,7.5,917.08,121.83,62.16,27.37,90.59,28,30,131.67,14.25,100,100,7.6
SES0130,2025-03-16,U23,MD4,EX013,LargeGame_8v8_60x40_Pressing,large_sided_game,high_intensity_conditioning,Overcast,15.7,5.0,7.5,877.95,118.21,92.23,56.82,84.66,25,25,121.86,13.28,99,100,10.0
SES0131,2025-03-18,U23,MD2,EX014,Flying_Sprint_30m,sprint_drill,speed_development,Overcast,14.1,3.6,6.2,302.17,149.13,87.49,86.99,88.52,3,6,59.56,14.38,83,90,7.5
SES0131,2025-03-18,U23,MD2,EX015,Flying_Sprint_20m,sprint_drill,speed_development,Overcast,14.1,3.6,6.2,208.55,147.64,54.69,50.37,88.93,4,4,47.25,12.4,80,95,6.6
SES0131,2025-03-18,U23,MD2,EX012,LargeGame_10v10_70x50_Open,large_sided_game,aerobic_conditioning,Overcast,14.1,3.6,6.2,926.22,91.33,113.29,67.27,71.91,15,13,105.18,10.5,80,92,7.6
SES0131,2025-03-18,U23,MD2,EX018,Transition_Sprint_40m,sprint_drill,speed_development,Overcast,14.1,3.6,6.2,367.08,186.07,98.63,84.87,84.08,7,5,78.05,13.32,82,96,6.9
SES0131,2025-03-18,U23,MD2,EX028,Possession_8v8_50x35_Neutral,possession_game,aerobic_conditioning,Overcast,14.1,3.6,6.2,738.76,69.71,61.78,25.65,66.54,13,14,68.0,10.14,81,89,6.5
SES0132,2025-03-20,First_Team,MD4,EX004,SSG_5v5_30x25_Transition,small_sided_game,mixed_conditioning,Cloudy,11.9,4.4,9.2,909.74,113.67,78.7,29.15,76.89,27,21,131.41,12.27,100,100,8.4
SES0132,2025-03-20,First_Team,MD4,EX038,PressingTrap_6v4_35x25,pressing_drill,high_intensity_conditioning,Cloudy,11.9,4.4,9.2,717.05,103.86,67.15,18.76,77.36,32,32,130.49,14.24,100,100,10.0
SES0132,2025-03-20,First_Team,MD4,EX021,PressingGame_5v5_30x25_High,pressing_drill,high_intensity_conditioning,Cloudy,11.9,4.4,9.2,816.08,139.34,67.63,27.35,67.24,43,37,122.55,16.68,100,100,10.0
SES0133,2025-03-22,U23,MD2,EX014,Flying_Sprint_30m,sprint_drill,speed_development,Cloudy,17.2,3.4,7.2,250.69,129.61,87.51,75.75,83.61,4,5,58.2,12.57,88,91,6.7
SES0133,2025-03-22,U23,MD2,EX015,Flying_Sprint_20m,sprint_drill,speed_development,Cloudy,17.2,3.4,7.2,191.22,129.55,64.49,74.02,91.24,3,5,49.06,16.88,72,92,7.7
SES0133,2025-03-22,U23,MD2,EX020,Finishing_5v4_30x25,finishing_drill,mixed_conditioning,Cloudy,17.2,3.4,7.2,402.08,68.12,36.04,16.21,62.1,15,14,70.59,10.25,80,93,6.3
SES0133,2025-03-22,U23,MD2,EX019,Finishing_4v3_25x20,finishing_drill,mixed_conditioning,Cloudy,17.2,3.4,7.2,386.34,66.29,34.62,14.78,61.38,15,19,50.01,9.75,85,91,6.9
SES0134,2025-03-24,First_Team,MD2,EX020,Finishing_5v4_30x25,finishing_drill,mixed_conditioning,Clear,24.6,4.6,5.2,408.82,63.27,29.7,15.83,67.57,20,15,59.81,8.66,78,93,6.1
SES0134,2025-03-24,First_Team,MD2,EX015,Flying_Sprint_20m,sprint_drill,speed_development,Clear,24.6,4.6,5.2,150.22,135.07,65.25,46.36,90.79,4,4,44.76,15.5,75,84,4.9
SES0134,2025-03-24,First_Team,MD2,EX018,Transition_Sprint_40m,sprint_drill,speed_development,Clear,24.6,4.6,5.2,372.45,174.47,96.75,97.72,81.43,6,6,57.14,12.14,78,92,7.1
SES0135,2025-03-26,B_Team,MD2,EX015,Flying_Sprint_20m,sprint_drill,speed_development,Overcast,10.8,5.3,7.6,203.69,132.01,50.57,71.03,100.0,4,5,42.89,13.3,81,91,7.2
SES0135,2025-03-26,B_Team,MD2,EX012,LargeGame_10v10_70x50_Open,large_sided_game,aerobic_conditioning,Overcast,10.8,5.3,7.6,878.14,82.59,104.26,44.25,65.59,17,16,110.6,8.85,80,88,8.2
SES0135,2025-03-26,B_Team,MD2,EX028,Possession_8v8_50x35_Neutral,possession_game,aerobic_conditioning,Overcast,10.8,5.3,7.6,666.54,65.0,63.77,26.31,65.97,12,11,66.32,9.26,76,85,7.4
SES0135,2025-03-26,B_Team,MD2,EX017,Accel_Sprint_15m_x6,sprint_drill,acceleration_development,Overcast,10.8,5.3,7.6,124.29,97.51,13.96,8.65,63.16,10,11,58.47,15.85,75,91,6.3
SES0135,2025-03-26,B_Team,MD2,EX020,Finishing_5v4_30x25,finishing_drill,mixed_conditioning,Overcast,10.8,5.3,7.6,406.6,75.32,31.03,13.16,58.58,18,15,62.86,9.37,80,88,6.6
SES0135,2025-03-26,B_Team,MD2,EX035,Speed_Endurance_60m_x4,sprint_drill,speed_endurance,Overcast,10.8,5.3,7.6,456.39,146.51,160.18,202.05,82.81,6,3,82.25,11.83,90,92,8.4
SES0135,2025-03-26,B_Team,MD2,EX018,Transition_Sprint_40m,sprint_drill,speed_development,Overcast,10.8,5.3,7.6,387.99,155.27,103.1,93.68,83.38,6,6,85.67,14.08,85,94,6.2
SES0136,2025-03-28,B_Team,MD2,EX028,Possession_8v8_50x35_Neutral,possession_game,aerobic_conditioning,Overcast,19.6,4.9,7.3,764.61,73.82,79.98,27.35,56.59,13,15,68.4,7.75,78,88,6.6
SES0136,2025-03-28,B_Team,MD2,EX014,Flying_Sprint_30m,sprint_drill,speed_development,Overcast,19.6,4.9,7.3,296.86,131.5,57.67,110.22,84.51,3,6,61.56,13.61,82,95,6.6
SES0136,2025-03-28,B_Team,MD2,EX015,Flying_Sprint_20m,sprint_drill,speed_development,Overcast,19.6,4.9,7.3,222.15,112.18,64.86,54.98,99.41,4,4,51.44,15.7,80,87,6.0
SES0136,2025-03-28,B_Team,MD2,EX019,Finishing_4v3_25x20,finishing_drill,mixed_conditioning,Overcast,19.6,4.9,7.3,410.22,68.2,37.79,11.92,63.79,15,13,59.74,9.6,67,88,5.8
SES0137,2025-03-30,B_Team,MD3,EX027,Possession_6v6_40x30_Neutral,possession_game,aerobic_conditioning,Clear,29.4,5.5,4.5,619.52,71.94,33.42,7.28,53.11,17,15,71.51,8.48,83,89,6.8
SES0137,2025-03-30,B_Team,MD3,EX004,SSG_5v5_30x25_Transition,small_sided_game,mixed_conditioning,Clear,29.4,5.5,4.5,783.08,106.05,51.61,26.49,67.57,24,17,93.71,12.6,83,93,8.9
SES0137,2025-03-30,B_Team,MD3,EX003,SSG_5v5_30x25_Possession,small_sided_game,aerobic_conditioning,Clear,29.4,5.5,4.5,689.39,93.88,56.39,26.04,59.15,21,21,109.19,12.29,84,97,7.5
SES0137,2025-03-30,B_Team,MD3,EX012,LargeGame_10v10_70x50_Open,large_sided_game,aerobic_conditioning,Clear,29.4,5.5,4.5,791.19,87.95,130.71,60.92,71.27,19,12,97.61,9.04,83,92,8.6
SES0138,2025-04-01,Academy_U18,MD_plus1,EX023,Activation_Passing_8v0,activation_drill,activation,Cloudy,19.8,7.7,2.5,217.9,19.04,1.57,0.0,15.0,2,2,11.22,2.16,50,55,1.0
